school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,G1_scale,G2_scale,G3_scale,subject,GT_scale,G1_scale_rank,G2_scale_rank,G3_scale_rank,GT_scale_rank,G1_scale_rank_bin,G2_scale_rank_bin,G3_scale_rank_bin,GT_scale_rank_bin
GP,M,16,R,GT3,T,3,3,services,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,4,5,0,11,10,10,-0.14548077945226706,-0.5392977905705323,-0.5904309282144844,port,-0.445842253894081,509,721,778,688,5,6,6,6
GP,M,16,U,GT3,T,2,3,other,other,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,5,3,3,1,1,3,0,13,12,12,0.5836082233625709,0.14765857072539595,0.029115833970156463,port,0.2658470668419199,281,401,486,402,4,4,5,4
GP,F,17,U,LE3,T,2,4,services,services,course,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,5,8,14,15,16,0.9481527247699899,1.1780931126692884,1.2682093583394383,port,1.1867787664069402,147,94,71,130,3,2,2,3
GP,M,17,U,GT3,T,4,4,services,teacher,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,2,3,1,2,5,4,13,13,14,0.5836082233625709,0.4911367513733601,0.6486625961547973,port,0.6025424974062354,281,280,232,285,4,4,3,4
GP,M,16,R,LE3,T,3,3,teacher,other,home,father,3,1,0,no,yes,no,yes,yes,yes,yes,no,3,3,4,3,5,3,16,10,11,12,-0.510025280859686,-0.1958196099225682,0.029115833970156463,port,-0.2365998750650616,651,568,486,602,6,5,5,5
GP,F,17,U,GT3,T,4,4,services,teacher,home,mother,2,1,1,no,yes,no,no,yes,yes,yes,no,4,2,4,2,3,2,30,14,15,16,0.9481527247699899,1.1780931126692884,1.2682093583394383,port,1.1867787664069402,147,94,71,130,3,2,2,3
GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,5,2,1,2,3,0,11,10,11,-0.14548077945226706,-0.5392977905705323,-0.28065754712216395,port,-0.33753843196246963,509,721,614,632,5,6,5,6
GP,F,16,U,GT3,T,4,3,health,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,5,2,2,14,14,15,0.9481527247699899,0.8346149320213242,0.9584359772471177,port,0.9583871577742358,147,189,156,183,3,3,3,3
GP,F,16,U,GT3,T,2,3,other,other,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,no,no,4,4,3,1,3,4,4,11,12,12,-0.14548077945226706,0.14765857072539595,0.029115833970156463,port,0.010940963371327448,509,401,486,509,5,4,5,5
GP,F,17,U,GT3,T,1,1,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,no,no,4,4,4,1,3,1,0,14,15,15,0.9481527247699899,1.1780931126692884,0.9584359772471177,port,1.0784749444753288,147,94,156,154,3,2,3,3
GP,F,17,R,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,2,3,21,13,13,13,0.5836082233625709,0.4911367513733601,0.3388892150624769,port,0.4942386754746241,281,280,357,313,4,4,4,4
GP,F,16,R,GT3,T,2,2,services,services,reputation,mother,2,4,0,no,yes,no,yes,no,yes,yes,no,5,3,5,1,1,5,6,13,13,13,0.5836082233625709,0.4911367513733601,0.3388892150624769,port,0.4942386754746241,281,280,357,313,4,4,4,4
GP,F,17,U,GT3,T,3,4,at_home,services,home,mother,1,3,1,no,yes,yes,no,yes,yes,yes,yes,4,4,3,3,4,5,14,8,9,8,-1.2391142836745241,-0.8827759712184965,-1.2099776903991253,port,-1.1648968396642851,920,836,941,929,7,7,8,7
GP,F,16,U,GT3,A,3,1,services,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,2,3,3,2,2,4,2,11,11,12,-0.14548077945226706,-0.1958196099225682,0.029115833970156463,port,-0.10914682332976545,509,568,486,556,5,5,5,5
GP,F,16,U,GT3,T,4,3,teacher,other,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,1,3,2,1,1,1,4,14,15,15,0.9481527247699899,1.1780931126692884,0.9584359772471177,port,1.0784749444753288,147,94,156,154,3,2,3,3
GP,F,16,U,GT3,T,1,1,at_home,other,home,mother,2,1,0,no,yes,no,no,yes,yes,no,no,4,3,2,1,4,5,2,12,13,13,0.21906372195515192,0.4911367513733601,0.3388892150624769,port,0.3667856237393278,388,280,357,368,4,4,4,4
GP,F,17,R,GT3,T,4,3,teacher,other,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,2,1,1,4,0,11,12,12,-0.14548077945226706,0.14765857072539595,0.029115833970156463,port,0.010940963371327448,509,401,486,509,5,4,5,5
GP,F,19,U,GT3,T,3,3,other,other,reputation,other,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,2,3,4,12,12,12,0.21906372195515192,0.14765857072539595,0.029115833970156463,port,0.13839401510662366,388,401,486,457,4,4,5,5
GP,M,17,U,LE3,T,4,4,services,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,4,5,3,15,13,12,12,0.5836082233625709,0.14765857072539595,0.029115833970156463,port,0.2658470668419199,281,401,486,402,4,4,5,4
GP,F,16,U,GT3,A,2,2,other,other,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,3,3,4,1,1,4,0,13,13,13,0.5836082233625709,0.4911367513733601,0.3388892150624769,port,0.4942386754746241,281,280,357,313,4,4,4,4
GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,2,4,5,10,12,11,11,0.21906372195515192,-0.1958196099225682,-0.28065754712216395,port,-0.08999759352608058,388,568,614,540,4,5,5,5
GP,F,17,R,LE3,T,4,4,services,other,other,mother,1,1,0,no,yes,no,no,yes,yes,no,no,5,2,1,1,2,3,6,12,11,11,0.21906372195515192,-0.1958196099225682,-0.28065754712216395,port,-0.08999759352608058,388,568,614,540,4,5,5,5
GP,F,17,U,LE3,T,3,2,other,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,4,1,3,1,2,14,16,15,0.9481527247699899,1.5215712933172525,0.9584359772471177,port,1.1985627311764215,147,56,156,127,3,2,3,3
GP,F,17,U,GT3,T,4,3,other,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,4,5,2,4,1,16,11,9,10,-0.14548077945226706,-0.8827759712184965,-0.5904309282144844,port,-0.5659300405951739,509,836,778,739,5,7,6,6
GP,M,18,U,LE3,T,3,3,services,health,home,father,1,2,0,no,yes,no,no,yes,yes,yes,no,3,2,4,2,4,4,10,10,10,10,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,port,-0.5732953056293772,651,721,778,747,6,6,6,6
GP,F,17,U,GT3,T,2,3,at_home,other,home,father,2,1,0,no,yes,no,no,yes,yes,no,no,3,3,3,1,4,3,4,12,13,13,0.21906372195515192,0.4911367513733601,0.3388892150624769,port,0.3667856237393278,388,280,357,368,4,4,4,4
GP,F,17,U,GT3,T,2,2,at_home,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,4,0,12,12,13,0.21906372195515192,0.14765857072539595,0.3388892150624769,port,0.246697837038235,388,401,357,421,4,4,4,5
GP,F,17,R,GT3,T,2,1,at_home,services,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,5,1,2,5,0,11,10,11,-0.14548077945226706,-0.5392977905705323,-0.28065754712216395,port,-0.33753843196246963,509,721,614,632,5,6,5,6
GP,F,17,U,GT3,T,1,1,at_home,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,no,yes,4,3,4,1,1,5,12,12,12,12,0.21906372195515192,0.14765857072539595,0.029115833970156463,port,0.13839401510662366,388,401,486,457,4,4,5,5
GP,F,16,U,GT3,T,2,3,services,teacher,other,mother,1,2,0,yes,no,no,no,yes,yes,yes,no,2,3,1,1,1,3,0,13,13,14,0.5836082233625709,0.4911367513733601,0.6486625961547973,port,0.6025424974062354,281,280,232,285,4,4,3,4
GP,M,18,U,GT3,T,2,2,other,other,home,mother,2,2,3,no,yes,yes,no,yes,yes,yes,no,3,3,3,5,5,4,9,10,9,10,-0.510025280859686,-0.8827759712184965,-0.5904309282144844,port,-0.6933830923304701,651,836,778,794,6,7,6,6
GP,F,16,U,GT3,T,4,4,teacher,services,home,mother,1,3,0,no,yes,no,yes,no,yes,yes,no,5,3,2,1,1,5,4,15,16,16,1.3126972261774088,1.5215712933172525,1.2682093583394383,port,1.434319604843329,88,56,71,80,2,2,2,2
GP,F,18,R,GT3,T,3,1,other,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,1,4,4,8,8,8,-1.2391142836745241,-1.2262541518664605,-1.2099776903991253,port,-1.284984626365378,920,929,941,945,7,7,8,8
GP,F,17,U,GT3,T,3,2,other,other,course,mother,1,2,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,3,3,2,17,18,17,2.041786228992247,2.2085276546131807,1.5779827394317587,port,2.0377051036477187,20,2,36,19,1,1,1,1
GP,M,17,U,LE3,T,2,3,services,services,reputation,father,1,2,0,no,yes,no,no,no,yes,yes,no,5,3,3,1,3,3,0,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,4,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,3,2,4,5,3,2,9,10,11,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,port,-0.5924445354330621,777,721,614,773,6,6,5,6
GP,F,17,U,GT3,A,2,1,other,other,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,0,15,15,16,1.3126972261774088,1.1780931126692884,1.2682093583394383,port,1.3142318181422363,88,94,71,97,2,2,2,2
GP,F,17,U,LE3,T,4,3,health,other,reputation,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,0,14,12,12,0.9481527247699899,0.14765857072539595,0.029115833970156463,port,0.39330011857721603,147,401,486,356,3,4,5,4
GP,M,17,R,GT3,T,2,2,other,other,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,5,2,1,1,1,0,12,13,13,0.21906372195515192,0.4911367513733601,0.3388892150624769,port,0.3667856237393278,388,280,357,368,4,4,4,4
GP,M,17,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,0,13,13,13,0.5836082233625709,0.4911367513733601,0.3388892150624769,port,0.4942386754746241,281,280,357,313,4,4,4,4
GP,M,16,U,GT3,T,4,4,health,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,2,4,1,0,13,13,14,0.5836082233625709,0.4911367513733601,0.6486625961547973,port,0.6025424974062354,281,280,232,285,4,4,3,4
GP,M,16,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,4,2,1,1,5,2,9,9,9,-0.874569782267105,-0.8827759712184965,-0.9002043093068048,port,-0.9291399659973777,777,836,884,866,6,7,7,7
GP,M,16,U,GT3,T,3,2,at_home,other,reputation,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,2,0,12,12,12,0.21906372195515192,0.14765857072539595,0.029115833970156463,port,0.13839401510662366,388,401,486,457,4,4,5,5
GP,M,17,U,LE3,T,2,2,other,other,home,father,1,2,0,no,no,no,yes,no,yes,yes,yes,4,4,2,5,5,4,0,16,16,16,1.677241727584828,1.5215712933172525,1.2682093583394383,port,1.5617726565786254,44,56,71,58,2,2,2,2
GP,F,16,U,GT3,T,2,1,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,5,2,1,1,5,4,9,10,10,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,port,-0.7007483573646734,777,721,778,806,6,6,6,7
GP,F,16,U,GT3,A,4,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,5,0,14,13,13,0.9481527247699899,0.4911367513733601,0.3388892150624769,port,0.6216917272099204,147,280,357,272,3,4,4,4
GP,F,18,U,LE3,A,2,4,services,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,18,10,10,10,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,port,-0.5732953056293772,651,721,778,747,6,6,6,6
GP,F,18,U,LE3,T,2,2,at_home,services,course,mother,1,2,1,no,yes,no,no,no,yes,yes,yes,5,3,1,1,1,5,16,9,8,10,-0.874569782267105,-1.2262541518664605,-0.5904309282144844,port,-0.940923930766859,777,929,778,872,6,7,6,7
GP,F,18,U,GT3,T,3,3,other,other,course,mother,2,1,1,no,no,no,no,yes,no,yes,no,4,1,1,1,1,3,14,8,7,7,-1.2391142836745241,-1.5697323325144248,-1.5197510714914457,port,-1.5133762349980824,920,998,977,977,7,8,8,8
GP,M,18,U,GT3,T,2,2,other,at_home,course,other,1,1,1,no,yes,no,yes,no,no,yes,yes,4,4,3,2,2,1,26,7,8,8,-1.603658785081943,-1.2262541518664605,-1.2099776903991253,port,-1.412437678100674,986,929,941,965,8,7,8,8
GP,M,17,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,yes,no,yes,no,yes,yes,no,4,2,1,1,2,5,6,10,8,9,-0.510025280859686,-1.2262541518664605,-0.9002043093068048,port,-0.9217747009631744,651,929,884,864,6,7,7,7
GP,F,17,U,GT3,T,3,2,other,other,course,father,1,2,0,no,no,no,yes,yes,yes,no,no,5,4,2,1,1,3,4,14,14,15,0.9481527247699899,0.8346149320213242,0.9584359772471177,port,0.9583871577742358,147,189,156,183,3,3,3,3
GP,F,17,U,LE3,T,1,1,at_home,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,2,4,10,11,10,10,-0.14548077945226706,-0.5392977905705323,-0.5904309282144844,port,-0.445842253894081,509,721,778,688,5,6,6,6
GP,F,16,U,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,no,yes,no,yes,no,5,3,5,1,2,5,4,12,11,11,0.21906372195515192,-0.1958196099225682,-0.28065754712216395,port,-0.08999759352608058,388,568,614,540,4,5,5,5
GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3,2,0,no,no,no,yes,yes,yes,no,no,2,1,1,1,1,3,2,13,13,13,0.5836082233625709,0.4911367513733601,0.3388892150624769,port,0.4942386754746241,281,280,357,313,4,4,4,4
GP,F,17,R,LE3,A,1,4,other,other,course,other,4,1,1,no,yes,no,no,yes,yes,yes,no,5,5,4,1,1,5,14,9,9,8,-0.874569782267105,-0.8827759712184965,-1.2099776903991253,port,-1.0374437879289888,777,836,941,896,6,7,8,7
GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,0,no,no,no,no,yes,no,yes,no,5,5,4,3,5,2,16,8,7,8,-1.2391142836745241,-1.5697323325144248,-1.2099776903991253,port,-1.4050724130664711,920,998,941,962,7,8,8,8
GP,F,17,U,LE3,A,2,2,other,other,home,mother,1,1,1,no,yes,no,no,no,no,yes,no,3,1,2,1,1,1,8,11,9,10,-0.14548077945226706,-0.8827759712184965,-0.5904309282144844,port,-0.5659300405951739,509,836,778,739,5,7,6,6
GP,F,17,R,LE3,T,1,1,at_home,other,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,3,5,4,15,14,15,1.3126972261774088,0.8346149320213242,0.9584359772471177,port,1.085840209509532,88,189,156,148,2,3,3,3
GP,F,17,U,LE3,A,4,2,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,1,4,4,15,14,14,1.3126972261774088,0.8346149320213242,0.6486625961547973,port,0.9775363875779208,88,189,232,179,2,3,3,3
GP,M,17,U,LE3,T,4,3,health,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,2,5,5,1,4,5,8,15,15,15,1.3126972261774088,1.1780931126692884,0.9584359772471177,port,1.2059279962106249,88,94,156,120,2,2,3,3
GP,M,17,R,LE3,A,4,4,teacher,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,3,3,2,3,4,0,12,12,12,0.21906372195515192,0.14765857072539595,0.029115833970156463,port,0.13839401510662366,388,401,486,457,4,4,5,5
GP,M,16,U,LE3,T,4,3,teacher,other,course,mother,1,1,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,3,7,14,14,15,0.9481527247699899,0.8346149320213242,0.9584359772471177,port,0.9583871577742358,147,189,156,183,3,3,3,3
GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,5,3,2,1,2,5,4,14,15,15,0.9481527247699899,1.1780931126692884,0.9584359772471177,port,1.0784749444753288,147,94,156,154,3,2,3,3
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,3,1,1,4,5,2,11,11,12,-0.14548077945226706,-0.1958196099225682,0.029115833970156463,port,-0.10914682332976545,509,568,486,556,5,5,5,5
GP,M,17,R,GT3,T,1,1,other,other,home,father,2,3,0,no,no,no,no,no,yes,yes,yes,4,3,3,1,1,1,2,13,14,15,0.5836082233625709,0.8346149320213242,0.9584359772471177,port,0.8309341060389397,281,189,156,214,4,3,3,3
GP,F,17,U,GT3,T,3,3,services,other,home,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,3,5,10,11,11,11,-0.14548077945226706,-0.1958196099225682,-0.28065754712216395,port,-0.21745064526137675,509,568,614,588,5,5,5,5
GP,F,17,U,GT3,T,1,1,at_home,other,course,mother,1,2,0,yes,no,no,no,no,yes,no,yes,4,3,2,1,1,4,10,10,9,10,-0.510025280859686,-0.8827759712184965,-0.5904309282144844,port,-0.6933830923304701,651,836,778,794,6,7,6,6
GP,F,18,U,GT3,T,2,1,other,other,course,other,2,3,0,no,yes,no,no,no,yes,yes,yes,4,4,4,1,1,3,10,12,10,11,0.21906372195515192,-0.5392977905705323,-0.28065754712216395,port,-0.21008538022717343,388,721,614,582,4,6,5,5
GP,M,16,U,GT3,T,2,1,other,other,course,mother,3,1,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,4,7,15,16,16,1.3126972261774088,1.5215712933172525,1.2682093583394383,port,1.434319604843329,88,56,71,80,2,2,2,2
GP,F,17,U,GT3,T,1,1,other,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,4,1,2,5,4,11,10,11,-0.14548077945226706,-0.5392977905705323,-0.28065754712216395,port,-0.33753843196246963,509,721,614,632,5,6,5,6
GP,M,17,U,GT3,T,2,3,other,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,5,2,2,1,1,2,2,9,12,13,-0.874569782267105,0.14765857072539595,0.3388892150624769,port,-0.13566131816765364,777,401,357,569,6,4,4,5
GP,M,22,U,GT3,T,3,1,services,services,other,mother,1,1,3,no,no,no,no,no,no,yes,yes,5,4,5,5,5,1,12,7,8,5,-1.603658785081943,-1.2262541518664605,-2.1392978336760864,port,-1.7373491438955082,986,929,990,1004,8,7,8,9
GP,M,18,R,LE3,T,3,3,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,5,8,10,9,10,-0.510025280859686,-0.8827759712184965,-0.5904309282144844,port,-0.6933830923304701,651,836,778,794,6,7,6,6
GP,M,16,U,GT3,T,0,2,other,other,other,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,3,2,2,4,5,0,11,12,11,-0.14548077945226706,0.14765857072539595,-0.28065754712216395,port,-0.09736285856028389,509,401,614,553,5,4,5,5
GP,M,18,U,GT3,T,3,2,services,other,course,mother,2,1,0,no,no,no,no,yes,no,yes,no,4,4,5,2,4,5,8,7,8,7,-1.603658785081943,-1.2262541518664605,-1.5197510714914457,port,-1.5207415000322857,986,929,977,978,8,7,8,8
GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,3,2,1,yes,yes,no,no,no,yes,yes,no,5,3,3,1,3,2,4,9,11,10,-0.874569782267105,-0.1958196099225682,-0.5904309282144844,port,-0.5806605706635806,777,568,778,763,6,5,6,6
GP,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,2,no,no,no,no,no,no,yes,no,3,2,5,2,5,5,4,7,8,6,-1.603658785081943,-1.2262541518664605,-1.8295244525837662,port,-1.629045321963897,986,929,987,990,8,7,8,8
GP,M,16,R,GT3,T,2,1,other,other,course,mother,2,1,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,3,2,14,13,12,0.9481527247699899,0.4911367513733601,0.029115833970156463,port,0.513387905278309,147,280,486,305,3,4,5,4
GP,M,17,R,GT3,T,2,1,other,other,course,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,4,2,2,4,5,0,12,12,13,0.21906372195515192,0.14765857072539595,0.3388892150624769,port,0.246697837038235,388,401,357,421,4,4,4,5
GP,M,17,U,LE3,T,1,1,health,other,course,mother,2,1,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,5,0,9,10,10,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,port,-0.7007483573646734,777,721,778,806,6,6,6,7
GP,F,18,U,LE3,A,2,1,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,4,3,4,1,3,5,2,12,12,13,0.21906372195515192,0.14765857072539595,0.3388892150624769,port,0.246697837038235,388,401,357,421,4,4,4,5
GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,1,4,2,14,15,17,0.9481527247699899,1.1780931126692884,1.5779827394317587,port,1.2950825883385515,147,94,36,104,3,2,1,2
GP,F,19,U,GT3,T,2,2,services,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,10,10,11,-0.510025280859686,-0.5392977905705323,-0.28065754712216395,port,-0.46499148369776594,651,721,614,705,6,6,5,6
GP,M,18,U,LE3,T,2,1,services,other,course,mother,3,2,1,no,no,no,yes,no,no,yes,no,4,4,5,4,4,5,4,11,10,11,-0.14548077945226706,-0.5392977905705323,-0.28065754712216395,port,-0.33753843196246963,509,721,614,632,5,6,5,6
GP,F,17,R,GT3,T,4,2,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,5,2,11,12,14,-0.14548077945226706,0.14765857072539595,0.6486625961547973,port,0.22754860723455012,509,401,232,436,5,4,3,5
GP,F,18,U,LE3,T,1,1,other,at_home,home,mother,1,3,0,no,yes,no,no,no,yes,no,no,4,4,3,2,3,3,4,11,12,14,-0.14548077945226706,0.14765857072539595,0.6486625961547973,port,0.22754860723455012,509,401,232,436,5,4,3,5
GP,F,18,R,GT3,T,2,2,other,other,home,mother,1,2,0,yes,no,no,no,yes,yes,no,no,3,2,3,1,1,5,4,11,11,13,-0.14548077945226706,-0.1958196099225682,0.3388892150624769,port,-0.0008430013981541188,509,568,357,525,5,5,4,5
GP,M,19,U,LE3,A,4,3,services,at_home,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,1,1,4,11,13,14,-0.14548077945226706,0.4911367513733601,0.6486625961547973,port,0.34763639393564305,509,280,232,383,5,4,3,4
GP,M,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,2,4,1,2,4,2,16,16,16,1.677241727584828,1.5215712933172525,1.2682093583394383,port,1.5617726565786254,44,56,71,58,2,2,2,2
GP,M,17,R,GT3,T,2,2,other,services,other,mother,2,1,0,no,no,no,no,no,no,no,no,5,2,2,1,1,4,0,9,10,10,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,port,-0.7007483573646734,777,721,778,806,6,6,6,7
GP,F,17,U,LE3,T,2,2,services,services,course,father,1,4,0,no,no,no,yes,yes,yes,yes,yes,3,4,1,1,1,2,2,10,11,12,-0.510025280859686,-0.1958196099225682,0.029115833970156463,port,-0.2365998750650616,651,568,486,602,6,5,5,5
GP,F,20,R,GT3,T,2,1,other,other,course,other,2,2,0,no,yes,yes,yes,yes,no,yes,yes,1,2,3,1,2,2,8,10,12,12,-0.510025280859686,0.14765857072539595,0.029115833970156463,port,-0.11651208836396876,651,401,486,564,6,4,5,5
GP,F,18,U,GT3,T,4,3,services,other,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,1,2,1,3,2,2,15,15,15,1.3126972261774088,1.1780931126692884,0.9584359772471177,port,1.2059279962106249,88,94,156,120,2,2,3,3
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,3,2,10,10,11,-0.510025280859686,-0.5392977905705323,-0.28065754712216395,port,-0.46499148369776594,651,721,614,705,6,6,5,6
GP,M,18,R,GT3,T,3,2,other,other,course,mother,1,3,0,no,no,no,yes,no,yes,no,no,5,3,2,1,1,3,2,10,11,12,-0.510025280859686,-0.1958196099225682,0.029115833970156463,port,-0.2365998750650616,651,568,486,602,6,5,5,5
GP,F,17,U,GT3,T,3,3,other,other,home,mother,1,3,0,no,no,no,yes,no,yes,no,no,3,2,3,1,1,4,2,15,12,13,1.3126972261774088,0.14765857072539595,0.3388892150624769,port,0.6290569922441236,88,401,357,271,2,4,4,4
GP,F,18,U,GT3,T,2,2,at_home,services,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,3,0,11,12,13,-0.14548077945226706,0.14765857072539595,0.3388892150624769,port,0.11924478530293878,509,401,357,471,5,4,4,5
GP,M,17,U,GT3,T,2,2,other,other,home,father,2,1,0,no,no,no,no,yes,no,yes,no,4,4,4,2,3,4,8,8,8,9,-1.2391142836745241,-1.2262541518664605,-0.9002043093068048,port,-1.1766808044337667,920,929,884,933,7,7,7,8
GP,M,18,R,LE3,A,3,4,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,5,3,4,1,6,15,16,16,1.3126972261774088,1.5215712933172525,1.2682093583394383,port,1.434319604843329,88,56,71,80,2,2,2,2
GP,M,17,U,GT3,T,3,1,services,other,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,4,4,3,4,5,0,11,11,14,-0.14548077945226706,-0.1958196099225682,0.6486625961547973,port,0.10746082053345721,509,568,232,481,5,5,3,5
GP,F,18,R,GT3,T,4,4,teacher,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,3,4,2,2,4,8,10,11,12,-0.510025280859686,-0.1958196099225682,0.029115833970156463,port,-0.2365998750650616,651,568,486,602,6,5,5,5
GP,M,18,U,GT3,T,4,2,health,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,4,5,1,3,5,4,10,12,14,-0.510025280859686,0.14765857072539595,0.6486625961547973,port,0.1000955554992539,651,401,232,482,6,4,3,5
GP,F,18,R,GT3,T,2,1,other,other,reputation,mother,2,2,0,no,yes,no,no,yes,no,yes,yes,4,3,5,1,2,3,12,8,9,10,-1.2391142836745241,-0.8827759712184965,-0.5904309282144844,port,-0.9482891958010625,920,836,778,879,7,7,6,7
GP,F,19,U,GT3,T,3,3,other,services,home,other,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,3,3,5,16,11,12,12,-0.14548077945226706,0.14765857072539595,0.029115833970156463,port,0.010940963371327448,509,401,486,509,5,4,5,5
