school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1_port,G2_port,G3_port,GT_port,G1_scale_port,G2_scale_port,G3_scale_port,GT_scale_port,G1_scale_port,G2_scale_port,G3_scale_port,GT_scale_port,G1_port_rank,G2_port_rank,G3_port_rank,GT_port_rank,G1_port_rank_bin,G2_port_rank_bin,G3_port_rank_bin,GT_port_rank_bin
GP,F,17,U,GT3,T,3,1,other,at_home,home,mother,1,1,1,no,yes,yes,no,yes,yes,yes,yes,4,1,2,1,1,3,6,10,13,13,36,-0.510025280859686,0.4911367513733601,0.3388892150624769,0.11161418643587978,-0.510025280859686,0.4911367513733601,0.3388892150624769,0.11161418643587978,398,153,195,277,6,4,4,5
GP,F,21,U,LE3,T,4,4,other,other,reputation,other,1,3,2,no,no,yes,yes,yes,yes,yes,no,3,3,2,1,1,5,0,9,12,12,33,-0.874569782267105,0.14765857072539595,0.029115833970156463,-0.24338655158234765,-0.874569782267105,0.14765857072539595,0.029115833970156463,-0.24338655158234765,493,233,277,354,6,4,5,5
GP,M,18,U,LE3,T,2,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,no,no,yes,no,4,4,4,1,3,3,11,9,11,12,32,-0.874569782267105,-0.1958196099225682,0.029115833970156463,-0.363189537699312,-0.874569782267105,-0.1958196099225682,0.029115833970156463,-0.363189537699312,493,319,277,385,6,5,5,5
GP,M,18,U,LE3,A,3,4,other,other,reputation,other,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,5,1,4,2,9,13,14,15,42,0.5836082233625709,0.8346149320213242,0.9584359772471177,0.8289634600201129,0.5836082233625709,0.8346149320213242,0.9584359772471177,0.8289634600201129,153,99,83,123,4,3,3,3
GP,F,17,U,GT3,T,2,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,4,0,13,17,17,47,0.5836082233625709,1.8650494739652166,1.5779827394317587,1.4044663548440468,0.5836082233625709,1.8650494739652166,1.5779827394317587,1.4044663548440468,153,16,18,48,4,1,1,2
GP,M,17,U,LE3,A,4,4,health,other,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,4,2,12,15,15,42,0.21906372195515192,1.1780931126692884,0.9584359772471177,0.8216156624723345,0.21906372195515192,1.1780931126692884,0.9584359772471177,0.8216156624723345,225,61,83,123,4,2,3,3
GP,F,18,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,1,3,0,14,17,17,48,0.9481527247699899,1.8650494739652166,1.5779827394317587,1.5316171385087896,0.9481527247699899,1.8650494739652166,1.5779827394317587,1.5316171385087896,82,16,18,36,3,1,1,2
GP,M,21,R,LE3,T,1,1,at_home,other,course,other,2,2,2,no,yes,no,yes,yes,no,yes,yes,5,3,3,5,2,4,21,9,10,10,29,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,-0.6990864602893172,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,-0.6990864602893172,493,422,453,493,6,6,6,6
GP,F,20,R,GT3,T,1,1,other,other,reputation,other,2,3,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,3,3,8,11,15,15,41,-0.14548077945226706,1.1780931126692884,0.9584359772471177,0.6944648788075919,-0.14548077945226706,1.1780931126692884,0.9584359772471177,0.6944648788075919,307,61,83,138,5,2,3,3
GP,F,19,U,GT3,T,4,4,teacher,other,home,other,1,1,1,no,yes,no,no,yes,yes,yes,yes,3,2,5,4,4,5,5,9,10,11,30,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,-0.5910394920527967,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,-0.5910394920527967,493,422,349,451,6,6,5,6
GP,M,17,U,LE3,A,3,2,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,5,10,16,18,18,52,1.677241727584828,2.2085276546131807,1.887756120524079,2.0137686601917597,1.677241727584828,2.2085276546131807,1.887756120524079,2.0137686601917597,25,2,3,13,1,1,1,1
GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,2,5,14,17,17,48,0.9481527247699899,1.8650494739652166,1.5779827394317587,1.5316171385087896,0.9481527247699899,1.8650494739652166,1.5779827394317587,1.5316171385087896,82,16,18,36,3,1,1,2
GP,M,18,R,GT3,T,2,3,other,services,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,4,5,4,13,13,14,14,41,0.5836082233625709,0.8346149320213242,0.6486625961547973,0.7209164917835925,0.5836082233625709,0.8346149320213242,0.6486625961547973,0.7209164917835925,153,99,132,138,4,3,3,3
GP,M,19,U,GT3,T,2,1,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,4,4,10,7,11,11,29,-1.603658785081943,-0.1958196099225682,-0.28065754712216395,-0.7255380732653178,-1.603658785081943,-0.1958196099225682,-0.28065754712216395,-0.7255380732653178,600,319,349,493,8,5,5,6
GP,F,18,U,LE3,A,2,2,services,other,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,3,4,10,14,17,17,48,0.9481527247699899,1.8650494739652166,1.5779827394317587,1.5316171385087896,0.9481527247699899,1.8650494739652166,1.5779827394317587,1.5316171385087896,82,16,18,36,3,1,1,2
GP,F,20,U,GT3,T,1,0,other,other,reputation,mother,2,1,1,yes,no,no,no,yes,yes,yes,yes,5,3,1,1,1,5,5,8,10,10,28,-1.2391142836745241,-0.5392977905705323,-0.5904309282144844,-0.82623724395406,-1.2391142836745241,-0.5392977905705323,-0.5904309282144844,-0.82623724395406,558,422,453,519,7,6,6,7
GP,F,18,U,GT3,T,3,2,services,other,home,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,3,1,2,1,2,1,4,10,13,13,36,-0.510025280859686,0.4911367513733601,0.3388892150624769,0.11161418643587978,-0.510025280859686,0.4911367513733601,0.3388892150624769,0.11161418643587978,398,153,195,277,6,4,4,5
MS,F,16,U,GT3,T,1,3,at_home,other,other,father,2,1,0,no,yes,no,no,yes,no,yes,yes,4,3,3,1,3,5,11,10,11,11,32,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,398,319,349,385,6,5,5,5
MS,F,16,R,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,1,5,0,12,12,12,36,0.21906372195515192,0.14765857072539595,0.029115833970156463,0.13806579941188055,0.21906372195515192,0.14765857072539595,0.029115833970156463,0.13806579941188055,225,233,277,277,4,4,5,5
MS,F,15,R,GT3,T,1,1,at_home,services,other,mother,1,1,1,no,yes,no,no,yes,yes,no,yes,4,1,3,1,1,2,6,10,10,10,30,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,-0.5719356766245743,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,-0.5719356766245743,398,422,453,451,6,6,6,6
MS,F,15,R,GT3,T,3,3,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,3,5,4,10,10,11,31,-0.510025280859686,-0.5392977905705323,-0.28065754712216395,-0.46388870838805396,-0.510025280859686,-0.5392977905705323,-0.28065754712216395,-0.46388870838805396,398,422,349,422,6,6,5,6
MS,F,16,R,GT3,T,2,3,at_home,services,course,mother,2,2,0,no,no,no,no,yes,yes,no,no,4,5,2,1,2,5,0,16,17,17,50,1.677241727584828,1.8650494739652166,1.5779827394317587,1.785918705838275,1.677241727584828,1.8650494739652166,1.5779827394317587,1.785918705838275,25,16,18,27,1,1,1,2
MS,F,15,R,LE3,T,2,1,at_home,other,home,mother,2,1,0,no,no,no,no,yes,no,no,no,1,3,4,1,1,1,0,6,8,9,23,-1.968203286489362,-1.2262541518664605,-0.9002043093068048,-1.4281917517539942,-1.968203286489362,-1.2262541518664605,-0.9002043093068048,-1.4281917517539942,633,577,550,601,9,7,7,8
MS,M,16,R,LE3,A,4,4,at_home,other,home,mother,1,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,3,2,5,10,11,11,32,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,398,319,349,385,6,5,5,5
MS,M,16,U,GT3,A,1,2,other,other,other,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11,32,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,398,319,349,385,6,5,5,5
MS,F,17,R,GT3,T,3,2,at_home,other,course,father,1,2,1,no,no,no,no,yes,yes,no,yes,4,5,4,1,2,5,0,10,10,10,30,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,-0.5719356766245743,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,-0.5719356766245743,398,422,453,451,6,6,6,6
MS,F,17,R,GT3,T,1,1,other,other,other,father,1,1,1,no,yes,no,no,no,no,yes,no,5,4,4,2,2,5,0,6,6,7,19,-1.968203286489362,-1.9132105131623889,-1.5197510714914457,-1.8838916604609635,-1.968203286489362,-1.9132105131623889,-1.5197510714914457,-1.8838916604609635,633,633,620,633,9,9,8,9
MS,F,15,R,GT3,T,4,4,teacher,other,course,mother,2,1,0,no,no,no,no,yes,yes,yes,yes,1,5,1,3,5,5,0,13,14,14,41,0.5836082233625709,0.8346149320213242,0.6486625961547973,0.7209164917835925,0.5836082233625709,0.8346149320213242,0.6486625961547973,0.7209164917835925,153,99,132,138,4,3,3,3
MS,F,16,U,LE3,A,2,2,at_home,other,reputation,mother,2,4,0,no,no,no,yes,no,no,no,yes,1,2,1,1,1,1,4,10,9,11,30,-0.510025280859686,-0.8827759712184965,-0.28065754712216395,-0.5836916945050183,-0.510025280859686,-0.8827759712184965,-0.28065754712216395,-0.5836916945050183,398,505,349,451,6,7,5,6
MS,F,15,R,LE3,T,1,1,at_home,services,reputation,father,2,2,0,no,yes,no,no,yes,yes,yes,no,5,4,3,1,2,4,0,10,10,10,30,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,-0.5719356766245743,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,-0.5719356766245743,398,422,453,451,6,6,6,6
MS,F,15,R,LE3,T,1,1,other,services,course,mother,2,1,1,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,2,2,4,6,7,8,21,-1.968203286489362,-1.5697323325144248,-1.2099776903991253,-1.656041706107479,-1.968203286489362,-1.5697323325144248,-1.2099776903991253,-1.656041706107479,633,617,585,620,9,8,8,8
MS,F,16,R,GT3,T,0,2,other,other,other,mother,2,1,0,no,yes,no,yes,yes,yes,no,no,3,2,3,1,2,2,0,12,11,12,35,0.21906372195515192,-0.1958196099225682,0.029115833970156463,0.018262813294916167,0.21906372195515192,-0.1958196099225682,0.029115833970156463,0.018262813294916167,225,319,277,306,4,5,5,5
MS,F,17,R,GT3,T,2,3,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,3,3,2,10,11,12,33,-0.510025280859686,-0.1958196099225682,0.029115833970156463,-0.23603875403456925,-0.510025280859686,-0.1958196099225682,0.029115833970156463,-0.23603875403456925,398,319,277,354,6,5,5,5
MS,F,15,R,GT3,T,3,3,other,services,course,father,2,1,0,no,no,no,no,no,yes,yes,no,4,1,3,1,1,4,0,14,16,16,46,0.9481527247699899,1.5215712933172525,1.2682093583394383,1.3037671841553047,0.9481527247699899,1.5215712933172525,1.2682093583394383,1.3037671841553047,82,36,47,60,3,2,2,2
MS,M,16,U,GT3,T,1,1,at_home,services,home,mother,2,2,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,4,5,3,0,7,0,0,7,-1.603658785081943,-3.9740795970501734,-3.688164739137689,-3.231887571153649,-1.603658785081943,-3.9740795970501734,-3.688164739137689,-3.231887571153649,600,643,635,645,8,9,9,9
MS,M,17,U,GT3,T,1,1,other,other,home,mother,1,2,0,no,no,yes,no,no,yes,yes,no,4,4,3,2,4,5,4,8,9,9,26,-1.2391142836745241,-0.8827759712184965,-0.9002043093068048,-1.0540871983075446,-1.2391142836745241,-0.8827759712184965,-0.9002043093068048,-1.0540871983075446,558,505,550,560,7,7,7,7
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,0,12,13,14,39,0.21906372195515192,0.4911367513733601,0.6486625961547973,0.47396272200188555,0.21906372195515192,0.4911367513733601,0.6486625961547973,0.47396272200188555,225,153,132,181,4,4,3,4
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,7,7,9,8,24,-1.603658785081943,-0.8827759712184965,-1.2099776903991253,-1.2892849502088077,-1.603658785081943,-0.8827759712184965,-1.2099776903991253,-1.2892849502088077,600,505,585,592,8,7,8,8
MS,M,16,R,GT3,T,3,4,other,health,other,mother,3,2,0,no,no,no,no,no,yes,no,no,3,4,5,1,2,5,4,9,10,11,30,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,-0.5910394920527967,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,-0.5910394920527967,493,422,349,451,6,6,5,6
MS,M,15,R,GT3,T,1,1,other,other,course,mother,4,2,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,2,4,4,8,7,9,9,25,-1.603658785081943,-0.8827759712184965,-0.9002043093068048,-1.1812379819722874,-1.603658785081943,-0.8827759712184965,-0.9002043093068048,-1.1812379819722874,600,505,550,580,8,7,7,8
MS,M,15,U,LE3,T,3,3,at_home,at_home,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,0,11,11,11,33,-0.14548077945226706,-0.1958196099225682,-0.28065754712216395,-0.21693493860634686,-0.14548077945226706,-0.1958196099225682,-0.28065754712216395,-0.21693493860634686,307,319,349,354,5,5,5,5
MS,M,17,R,GT3,T,2,1,other,other,other,mother,3,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,5,5,3,8,8,10,9,27,-1.2391142836745241,-0.5392977905705323,-0.9002043093068048,-0.9342842121905802,-1.2391142836745241,-0.5392977905705323,-0.9002043093068048,-0.9342842121905802,558,422,550,540,7,6,7,7
MS,F,16,R,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,1,4,6,16,16,17,49,1.677241727584828,1.5215712933172525,1.5779827394317587,1.6661157197213108,1.677241727584828,1.5215712933172525,1.5779827394317587,1.6661157197213108,25,36,18,29,1,2,1,2
MS,F,15,R,GT3,T,1,2,other,services,course,mother,2,1,0,no,no,no,no,yes,yes,no,no,5,1,2,1,1,1,3,11,13,13,37,-0.14548077945226706,0.4911367513733601,0.3388892150624769,0.2387649701006225,-0.14548077945226706,0.4911367513733601,0.3388892150624769,0.2387649701006225,307,153,195,239,5,4,4,4
MS,F,16,R,GT3,T,2,3,other,services,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,5,4,1,2,1,2,15,15,15,45,1.3126972261774088,1.1780931126692884,0.9584359772471177,1.2030680134665626,1.3126972261774088,1.1780931126692884,0.9584359772471177,1.2030680134665626,47,61,83,73,2,2,3,3
MS,M,16,R,GT3,T,1,2,other,other,course,father,2,2,0,no,no,no,no,yes,yes,no,no,4,3,3,1,1,5,0,10,11,11,32,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,398,319,349,385,6,5,5,5
MS,F,16,R,GT3,T,2,2,other,other,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,4,5,1,1,4,4,9,10,11,30,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,-0.5910394920527967,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,-0.5910394920527967,493,422,349,451,6,6,5,6
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,0,10,8,8,26,-0.510025280859686,-1.2262541518664605,-1.2099776903991253,-1.0276355853315438,-0.510025280859686,-1.2262541518664605,-1.2099776903991253,-1.0276355853315438,398,577,585,560,6,7,8,7
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,3,9,8,8,25,-0.874569782267105,-1.2262541518664605,-1.2099776903991253,-1.1547863689962863,-0.874569782267105,-1.2262541518664605,-1.2099776903991253,-1.1547863689962863,493,577,585,580,6,7,8,8
MS,F,15,U,GT3,T,2,1,at_home,other,home,mother,1,2,0,yes,yes,no,no,no,yes,yes,no,4,4,2,3,3,2,0,9,10,9,28,-0.874569782267105,-0.5392977905705323,-0.9002043093068048,-0.8071334285258375,-0.874569782267105,-0.5392977905705323,-0.9002043093068048,-0.8071334285258375,493,422,550,519,6,6,7,7
MS,F,16,U,GT3,T,1,1,at_home,other,course,father,1,2,0,no,yes,no,no,no,yes,no,yes,5,4,3,2,1,2,0,13,14,15,42,0.5836082233625709,0.8346149320213242,0.9584359772471177,0.8289634600201129,0.5836082233625709,0.8346149320213242,0.9584359772471177,0.8289634600201129,153,99,83,123,4,3,3,3
MS,M,17,R,LE3,T,1,2,at_home,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,5,5,5,5,3,4,10,11,11,32,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,398,319,349,385,6,5,5,5
MS,F,16,R,GT3,T,1,1,other,other,home,father,4,4,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,1,0,13,10,13,36,0.5836082233625709,-0.5392977905705323,0.3388892150624769,0.13365757907921488,0.5836082233625709,-0.5392977905705323,0.3388892150624769,0.13365757907921488,153,422,195,277,4,6,4,5
MS,F,16,R,GT3,T,1,1,at_home,other,other,father,4,3,0,yes,yes,no,no,yes,yes,no,no,4,4,3,1,1,5,2,10,9,10,29,-0.510025280859686,-0.8827759712184965,-0.5904309282144844,-0.6917386627415386,-0.510025280859686,-0.8827759712184965,-0.5904309282144844,-0.6917386627415386,398,505,453,493,6,7,6,6
MS,F,15,R,GT3,T,1,1,at_home,other,home,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,2,1,11,10,11,32,-0.14548077945226706,-0.5392977905705323,-0.28065754712216395,-0.3367379247233112,-0.14548077945226706,-0.5392977905705323,-0.28065754712216395,-0.3367379247233112,307,422,349,385,5,6,5,5
MS,F,16,R,GT3,T,1,1,at_home,other,other,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,4,3,2,0,13,12,14,39,0.5836082233625709,0.14765857072539595,0.6486625961547973,0.48131051954966386,0.5836082233625709,0.14765857072539595,0.6486625961547973,0.48131051954966386,153,233,132,181,4,4,3,4
MS,F,15,R,GT3,T,1,1,at_home,at_home,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,4,2,1,1,2,2,0,13,14,14,41,0.5836082233625709,0.8346149320213242,0.6486625961547973,0.7209164917835925,0.5836082233625709,0.8346149320213242,0.6486625961547973,0.7209164917835925,153,99,132,138,4,3,3,3
MS,F,15,R,LE3,T,2,2,other,other,other,father,1,3,0,yes,yes,no,no,yes,yes,no,no,4,4,3,2,2,5,2,14,11,12,37,0.9481527247699899,-0.1958196099225682,0.029115833970156463,0.27256438062440164,0.9481527247699899,-0.1958196099225682,0.029115833970156463,0.27256438062440164,82,319,277,239,3,5,5,4
MS,M,16,R,GT3,T,1,1,at_home,other,other,father,2,1,0,no,no,no,yes,yes,yes,no,no,3,4,4,3,4,5,6,11,11,11,33,-0.14548077945226706,-0.1958196099225682,-0.28065754712216395,-0.21693493860634686,-0.14548077945226706,-0.1958196099225682,-0.28065754712216395,-0.21693493860634686,307,319,349,354,5,5,5,5
MS,F,18,U,GT3,T,1,2,other,other,course,father,1,2,1,no,yes,no,yes,yes,yes,yes,yes,3,4,4,2,3,5,9,9,8,8,25,-0.874569782267105,-1.2262541518664605,-1.2099776903991253,-1.1547863689962863,-0.874569782267105,-1.2262541518664605,-1.2099776903991253,-1.1547863689962863,493,577,585,580,6,7,8,8
MS,M,15,U,GT3,T,3,1,other,services,home,mother,2,1,0,no,yes,no,no,yes,yes,no,no,3,2,3,1,3,4,0,10,9,11,30,-0.510025280859686,-0.8827759712184965,-0.28065754712216395,-0.5836916945050183,-0.510025280859686,-0.8827759712184965,-0.28065754712216395,-0.5836916945050183,398,505,349,451,6,7,5,6
MS,F,16,R,GT3,T,2,2,other,services,course,father,3,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,2,1,14,13,14,41,0.9481527247699899,0.4911367513733601,0.6486625961547973,0.728264289331371,0.9481527247699899,0.4911367513733601,0.6486625961547973,0.728264289331371,82,153,132,138,3,4,3,3
MS,M,15,U,GT3,T,2,2,health,other,reputation,mother,3,1,0,no,no,no,no,yes,yes,no,no,4,3,3,1,2,4,1,13,12,13,38,0.5836082233625709,0.14765857072539595,0.3388892150624769,0.37326355131314365,0.5836082233625709,0.14765857072539595,0.3388892150624769,0.37326355131314365,153,233,195,214,4,4,4,4
MS,M,16,U,GT3,T,4,4,other,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,no,yes,4,3,1,1,1,3,0,13,12,13,38,0.5836082233625709,0.14765857072539595,0.3388892150624769,0.37326355131314365,0.5836082233625709,0.14765857072539595,0.3388892150624769,0.37326355131314365,153,233,195,214,4,4,4,4
MS,F,15,R,GT3,T,3,3,services,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,5,4,1,1,1,4,13,12,12,37,0.5836082233625709,0.14765857072539595,0.029115833970156463,0.26521658307662327,0.5836082233625709,0.14765857072539595,0.029115833970156463,0.26521658307662327,153,233,277,239,4,4,5,4
MS,F,16,R,GT3,T,2,2,at_home,other,course,mother,2,2,1,no,yes,no,yes,no,yes,no,no,4,4,4,2,3,5,2,12,11,12,35,0.21906372195515192,-0.1958196099225682,0.029115833970156463,0.018262813294916167,0.21906372195515192,-0.1958196099225682,0.029115833970156463,0.018262813294916167,225,319,277,306,4,5,5,5
MS,F,16,R,LE3,T,2,2,other,other,home,father,3,1,0,no,yes,no,yes,yes,yes,no,yes,4,3,2,1,1,4,0,14,14,16,44,0.9481527247699899,0.8346149320213242,1.2682093583394383,1.064161211921376,0.9481527247699899,0.8346149320213242,1.2682093583394383,1.064161211921376,82,99,47,87,3,3,2,3
MS,M,16,U,LE3,T,2,1,at_home,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,2,4,3,2,3,4,4,10,8,10,28,-0.510025280859686,-1.2262541518664605,-0.5904309282144844,-0.8115416488585031,-0.510025280859686,-1.2262541518664605,-0.5904309282144844,-0.8115416488585031,398,577,453,519,6,7,6,7
MS,M,15,R,LE3,T,1,3,at_home,other,reputation,father,3,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,3,5,3,2,10,11,11,32,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,398,319,349,385,6,5,5,5
MS,F,15,U,GT3,T,2,2,other,services,course,mother,2,3,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,4,0,12,13,14,39,0.21906372195515192,0.4911367513733601,0.6486625961547973,0.47396272200188555,0.21906372195515192,0.4911367513733601,0.6486625961547973,0.47396272200188555,225,153,132,181,4,4,3,4
MS,F,16,R,LE3,T,2,1,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,4,3,1,1,5,2,10,8,8,26,-0.510025280859686,-1.2262541518664605,-1.2099776903991253,-1.0276355853315438,-0.510025280859686,-1.2262541518664605,-1.2099776903991253,-1.0276355853315438,398,577,585,560,6,7,8,7
MS,M,15,U,GT3,T,3,3,services,services,course,father,2,1,0,no,yes,no,yes,no,yes,yes,no,4,3,3,2,4,3,11,12,10,11,33,0.21906372195515192,-0.5392977905705323,-0.28065754712216395,-0.2095871410585685,0.21906372195515192,-0.5392977905705323,-0.28065754712216395,-0.2095871410585685,225,422,349,354,4,6,5,5
MS,F,16,R,GT3,T,1,1,at_home,other,course,father,2,2,3,yes,yes,no,no,yes,yes,no,no,3,4,3,1,1,1,0,7,7,8,22,-1.603658785081943,-1.5697323325144248,-1.2099776903991253,-1.5288909224427363,-1.603658785081943,-1.5697323325144248,-1.2099776903991253,-1.5288909224427363,600,617,585,609,8,8,8,8
MS,F,17,U,GT3,T,2,2,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,no,no,no,4,5,3,1,1,5,4,9,9,10,28,-0.874569782267105,-0.8827759712184965,-0.5904309282144844,-0.8188894464062815,-0.874569782267105,-0.8827759712184965,-0.5904309282144844,-0.8188894464062815,493,505,453,519,6,7,6,7
MS,F,19,U,GT3,T,2,3,at_home,services,course,other,1,1,1,no,no,no,no,yes,no,yes,yes,4,4,4,1,1,2,0,9,9,10,28,-0.874569782267105,-0.8827759712184965,-0.5904309282144844,-0.8188894464062815,-0.874569782267105,-0.8827759712184965,-0.5904309282144844,-0.8188894464062815,493,505,453,519,6,7,6,7
